"FECHA","SECTOR_ECONOMICO","DEUDA"
28/2/21,"Z - COMPRA Y REMODELACIÓN DE VIVIENDAS",225905715785.96
28/2/21,"J - ACTIVIDADES FINANCIERAS Y DE SEGURO",58601385818.6
30/4/21,"Y - CONSUMO DE BIENES Y SERVICIOS",328810333189.93
30/4/21,"N - SERVICIOS SOCIALES Y RELACIONADOS CON LA SALUD HUMANA",17024684562.87
30/4/21,"K - ACTIVIDADES INMOBILIARIAS, ALQUILER Y ACTIVIDADES EMPRESARIALES",72187197536.25
31/7/21,"D - INDUSTRIA MANUFACTURERA",101695828719.68
31/8/21,"D - INDUSTRIA MANUFACTURERA",102759918527.58
31/8/21,"A - AGRICULTURA, GANADERÍA, CAZA Y SILVICULTURA",24909544965.08
31/8/21,"H - ALOJAMIENTO Y SERVICIOS DE COMIDA",79582746205.42
30/9/21,"N - SERVICIOS SOCIALES Y RELACIONADOS CON LA SALUD HUMANA",17397753002.48
30/9/21,"B - PESCA",244976693.26
31/10/21,"Y - CONSUMO DE BIENES Y SERVICIOS",353984739197.42
31/10/21,"I - TRANSPORTE Y ALMACENAMIENTO",35640624734.45
31/10/21,"K - ACTIVIDADES INMOBILIARIAS, ALQUILER Y ACTIVIDADES EMPRESARIALES",75562212025.9
31/10/21,"A - AGRICULTURA, GANADERÍA, CAZA Y SILVICULTURA",25087100630.79
31/12/21,"Y - CONSUMO DE BIENES Y SERVICIOS",360520731367.26
31/12/21,"A - AGRICULTURA, GANADERÍA, CAZA Y SILVICULTURA",25271507746.61
31/12/21,"N - SERVICIOS SOCIALES Y RELACIONADOS CON LA SALUD HUMANA",18158213592.37
31/12/21,"L - ADMINISTRACIÓN PÚBLICA Y DEFENSA: PLANES DE SEGURIDAD SOCIAL DE AFILIACIÓN OBLIGATORIA",26132456015.29
31/12/21,"Q - ACTIVIDADES DE ORGANIZACIONES Y ÓRGANOS EXTRATERRITORIALES",851068422.8
31/1/22,"H - ALOJAMIENTO Y SERVICIOS DE COMIDA",87751790982.14
31/1/22,"A - AGRICULTURA, GANADERÍA, CAZA Y SILVICULTURA",25449114078.37
31/1/22,"I - TRANSPORTE Y ALMACENAMIENTO",32842630609.52
31/1/22,"J - ACTIVIDADES FINANCIERAS Y DE SEGURO",74692781588.15
31/1/22,"Y - CONSUMO DE BIENES Y SERVICIOS",363970572432.2
28/2/22,"G - COMERCIO AL POR MAYOR Y AL POR MENOR. REPARACIÓN DE LOS VEHÍCULOS DE MOTOR Y DE LAS MOTOCICLETAS",189265360527.96
28/2/22,"P - ACTIVIDADES DE LOS HOGARES EN CALIDAD DE EMPLEADORES, ACTIVIDADES INDIFERENCIADAS DE PRODUCCIÓN DE BIENES Y SERVICIOS DE LOS HOGARES PARA USO PROPIO",7831155516.72
31/3/22,"H - ALOJAMIENTO Y SERVICIOS DE COMIDA",86772761178.43
30/4/22,"L - ADMINISTRACIÓN PÚBLICA Y DEFENSA: PLANES DE SEGURIDAD SOCIAL DE AFILIACIÓN OBLIGATORIA",24592612995.87
30/4/22,"B - PESCA",293734578.85
31/5/22,"A - AGRICULTURA, GANADERÍA, CAZA Y SILVICULTURA",25665893555.12
30/6/22,"B - PESCA",283653248.96
30/6/22,"Y - CONSUMO DE BIENES Y SERVICIOS",397966740197.84
31/7/22,"C - EXPLOTACIÓN DE MINAS Y CANTERAS",4066332267.28
31/8/22,"P - ACTIVIDADES DE LOS HOGARES EN CALIDAD DE EMPLEADORES, ACTIVIDADES INDIFERENCIADAS DE PRODUCCIÓN DE BIENES Y SERVICIOS DE LOS HOGARES PARA USO PROPIO",8359089127.68
30/9/22,"F - CONSTRUCCIÓN",83184618835.29
30/9/22,"A - AGRICULTURA, GANADERÍA, CAZA Y SILVICULTURA",26863427785.97
30/9/22,"M - ENSEÑANZA",8185563092.74
31/10/22,"O - Otras actividades de servicios comunitarios, sociales y personales",27655405023.22
31/10/22,"K - ACTIVIDADES INMOBILIARIAS, ALQUILER Y ACTIVIDADES EMPRESARIALES",87136151136.98
31/10/22,"M - ENSEÑANZA",8197660069
30/11/22,"H - ALOJAMIENTO Y SERVICIOS DE COMIDA",96701359134.39
31/12/22,"G - COMERCIO AL POR MAYOR Y AL POR MENOR. REPARACIÓN DE LOS VEHÍCULOS DE MOTOR Y DE LAS MOTOCICLETAS",216509855726.84
31/12/22,"Q - ACTIVIDADES DE ORGANIZACIONES Y ÓRGANOS EXTRATERRITORIALES",818263620.26
31/1/23,"F - CONSTRUCCIÓN",80070308054.99
28/2/23,"I - TRANSPORTE Y ALMACENAMIENTO",36907664169.95
28/2/23,"C - EXPLOTACIÓN DE MINAS Y CANTERAS",5771278496.24
31/3/23,"E - SUMINISTRO DE ELECTRICIDAD, GAS, VAPOR Y AIRE ACONDICIONADO",33694411772.57
31/3/23,"C - EXPLOTACIÓN DE MINAS Y CANTERAS",6372077947.77
31/3/23,"J - ACTIVIDADES FINANCIERAS Y DE SEGURO",83913399799.42
30/4/23,"A - AGRICULTURA, GANADERÍA, CAZA Y SILVICULTURA",27765651597.09
30/4/23,"Y - CONSUMO DE BIENES Y SERVICIOS",467834070084.73
31/5/23,"J - ACTIVIDADES FINANCIERAS Y DE SEGURO",80206485235.42
31/5/23,"E - SUMINISTRO DE ELECTRICIDAD, GAS, VAPOR Y AIRE ACONDICIONADO",34504005841.8
31/5/23,"A - AGRICULTURA, GANADERÍA, CAZA Y SILVICULTURA",28007162114.11
31/5/23,"C - EXPLOTACIÓN DE MINAS Y CANTERAS",6743775261.35
30/6/23,"A - AGRICULTURA, GANADERÍA, CAZA Y SILVICULTURA",30438133931.02
31/7/23,"E - SUMINISTRO DE ELECTRICIDAD, GAS, VAPOR Y AIRE ACONDICIONADO",39414717507.39
31/7/23,"H - ALOJAMIENTO Y SERVICIOS DE COMIDA",101707725614.34
31/7/23,"A - AGRICULTURA, GANADERÍA, CAZA Y SILVICULTURA",29794826833.89
31/8/23,"Y - CONSUMO DE BIENES Y SERVICIOS",506136186828.52
31/8/23,"I - TRANSPORTE Y ALMACENAMIENTO",40072355248.51
30/9/23,"L - ADMINISTRACIÓN PÚBLICA Y DEFENSA: PLANES DE SEGURIDAD SOCIAL DE AFILIACIÓN OBLIGATORIA",18789260102.97
30/9/23,"N - SERVICIOS SOCIALES Y RELACIONADOS CON LA SALUD HUMANA",23639499681.88
30/9/23,"E - SUMINISTRO DE ELECTRICIDAD, GAS, VAPOR Y AIRE ACONDICIONADO",38514308335.77
30/9/23,"A - AGRICULTURA, GANADERÍA, CAZA Y SILVICULTURA",28746079827.19
30/9/23,"B - PESCA",295113970.39
31/10/23,"Z - COMPRA Y REMODELACIÓN DE VIVIENDAS",336946839547.82
31/10/23,"Q - ACTIVIDADES DE ORGANIZACIONES Y ÓRGANOS EXTRATERRITORIALES",730874976.17
30/11/23,"J - ACTIVIDADES FINANCIERAS Y DE SEGURO",74453017372.45
30/11/23,"O - Otras actividades de servicios comunitarios, sociales y personales",36250430972.3
30/11/23,"Q - ACTIVIDADES DE ORGANIZACIONES Y ÓRGANOS EXTRATERRITORIALES",724448150.39
31/12/23,"D - INDUSTRIA MANUFACTURERA",149941833256.48
31/12/23,"A - AGRICULTURA, GANADERÍA, CAZA Y SILVICULTURA",34136970250.04
31/12/23,"P - ACTIVIDADES DE LOS HOGARES EN CALIDAD DE EMPLEADORES, ACTIVIDADES INDIFERENCIADAS DE PRODUCCIÓN DE BIENES Y SERVICIOS DE LOS HOGARES PARA USO PROPIO",12735023476.95
31/1/24,"E - SUMINISTRO DE ELECTRICIDAD, GAS, VAPOR Y AIRE ACONDICIONADO",53989465183.46
31/1/24,"I - TRANSPORTE Y ALMACENAMIENTO",43548675639.13
31/1/24,"Z - COMPRA Y REMODELACIÓN DE VIVIENDAS",347698965049.74
29/2/24,"Q - ACTIVIDADES DE ORGANIZACIONES Y ÓRGANOS EXTRATERRITORIALES",921885351.07
31/3/24,"L - ADMINISTRACIÓN PÚBLICA Y DEFENSA: PLANES DE SEGURIDAD SOCIAL DE AFILIACIÓN OBLIGATORIA",18149638252.52
31/3/24,"N - SERVICIOS SOCIALES Y RELACIONADOS CON LA SALUD HUMANA",24311795414.91
31/3/24,"Y - CONSUMO DE BIENES Y SERVICIOS",559147078765.4
30/4/24,"B - PESCA",397496924.1
31/5/24,"K - ACTIVIDADES INMOBILIARIAS, ALQUILER Y ACTIVIDADES EMPRESARIALES",116939918041.33
31/5/24,"Y - CONSUMO DE BIENES Y SERVICIOS",571014861668.04
31/1/12,"Z - COMPRA Y REMODELACIÓN DE VIVIENDAS",91513808154.55
31/1/12,"I - TRANSPORTE Y ALMACENAMIENTO",8996002007.97
29/2/12,"H - ALOJAMIENTO Y SERVICIOS DE COMIDA",17578813971.8
29/2/12,"F - CONSTRUCCIÓN",29587427612.89
29/2/12,"B - PESCA",60293282.77
31/3/12,"E - SUMINISTRO DE ELECTRICIDAD, GAS, VAPOR Y AIRE ACONDICIONADO",10618601359.02
31/3/12,"B - PESCA",64299424.45
31/3/12,"P - ACTIVIDADES DE LOS HOGARES EN CALIDAD DE EMPLEADORES, ACTIVIDADES INDIFERENCIADAS DE PRODUCCIÓN DE BIENES Y SERVICIOS DE LOS HOGARES PARA USO PROPIO",2373774351.12
31/3/12,"",1083562839.55
30/4/12,"B - PESCA",78532263.78
31/5/12,"Q - ACTIVIDADES DE ORGANIZACIONES Y ÓRGANOS EXTRATERRITORIALES",975583960.19
30/6/12,"H - ALOJAMIENTO Y SERVICIOS DE COMIDA",17142522333.54
30/6/12,"A - AGRICULTURA, GANADERÍA, CAZA Y SILVICULTURA",17289186868.41
30/6/12,"",1560627219.98
30/6/12,"L - ADMINISTRACIÓN PÚBLICA Y DEFENSA: PLANES DE SEGURIDAD SOCIAL DE AFILIACIÓN OBLIGATORIA",30334040590.42
31/7/12,"D - INDUSTRIA MANUFACTURERA",32138183022.41
31/7/12,"K - ACTIVIDADES INMOBILIARIAS, ALQUILER Y ACTIVIDADES EMPRESARIALES",20314181828.86
31/7/12,"B - PESCA",82244562.79
31/8/12,"Y - CONSUMO DE BIENES Y SERVICIOS",118486741318
31/8/12,"Z - COMPRA Y REMODELACIÓN DE VIVIENDAS",96429237720.84
31/8/12,"M - ENSEÑANZA",2686990142.2
31/8/12,"F - CONSTRUCCIÓN",24681402610.97
30/9/12,"G - COMERCIO AL POR MAYOR Y AL POR MENOR. REPARACIÓN DE LOS VEHÍCULOS DE MOTOR Y DE LAS MOTOCICLETAS",74776005847.71
30/9/12,"O - Otras actividades de servicios comunitarios, sociales y personales",22893121142.24
31/10/12,"I - TRANSPORTE Y ALMACENAMIENTO",9046037985.79
31/10/12,"G - COMERCIO AL POR MAYOR Y AL POR MENOR. REPARACIÓN DE LOS VEHÍCULOS DE MOTOR Y DE LAS MOTOCICLETAS",78776185731.8
31/10/12,"C - EXPLOTACIÓN DE MINAS Y CANTERAS",1986373653.27
31/10/12,"N - SERVICIOS SOCIALES Y RELACIONADOS CON LA SALUD HUMANA",3759992515.31
30/11/12,"B - PESCA",96236529.44
31/12/12,"O - Otras actividades de servicios comunitarios, sociales y personales",21726115469.59
31/12/12,"Z - COMPRA Y REMODELACIÓN DE VIVIENDAS",98495353426.43
31/12/12,"A - AGRICULTURA, GANADERÍA, CAZA Y SILVICULTURA",20845984277.91
31/12/12,"E - SUMINISTRO DE ELECTRICIDAD, GAS, VAPOR Y AIRE ACONDICIONADO",5124569066.9
31/1/13,"J - ACTIVIDADES FINANCIERAS Y DE SEGURO",13095546845.24
31/1/13,"O - Otras actividades de servicios comunitarios, sociales y personales",28911587079.53
31/1/13,"K - ACTIVIDADES INMOBILIARIAS, ALQUILER Y ACTIVIDADES EMPRESARIALES",20083267415.92
31/1/13,"P - ACTIVIDADES DE LOS HOGARES EN CALIDAD DE EMPLEADORES, ACTIVIDADES INDIFERENCIADAS DE PRODUCCIÓN DE BIENES Y SERVICIOS DE LOS HOGARES PARA USO PROPIO",2044714126.42
31/1/13,"E - SUMINISTRO DE ELECTRICIDAD, GAS, VAPOR Y AIRE ACONDICIONADO",14624673587.55
28/2/13,"G - COMERCIO AL POR MAYOR Y AL POR MENOR. REPARACIÓN DE LOS VEHÍCULOS DE MOTOR Y DE LAS MOTOCICLETAS",78738811013.09
28/2/13,"D - INDUSTRIA MANUFACTURERA",40518178997.68
28/2/13,"O - Otras actividades de servicios comunitarios, sociales y personales",24489769698.59
28/2/13,"K - ACTIVIDADES INMOBILIARIAS, ALQUILER Y ACTIVIDADES EMPRESARIALES",20978941432.85
28/2/13,"F - CONSTRUCCIÓN",29568262208.8
28/2/13,"B - PESCA",96537554.45
30/4/13,"J - ACTIVIDADES FINANCIERAS Y DE SEGURO",14455682202.19
30/4/13,"B - PESCA",84503054.49
31/5/13,"G - COMERCIO AL POR MAYOR Y AL POR MENOR. REPARACIÓN DE LOS VEHÍCULOS DE MOTOR Y DE LAS MOTOCICLETAS",82242545018.6
31/5/13,"O - Otras actividades de servicios comunitarios, sociales y personales",21547312036.01
31/5/13,"B - PESCA",87130848.82
30/6/13,"J - ACTIVIDADES FINANCIERAS Y DE SEGURO",14215649457.8
30/6/13,"M - ENSEÑANZA",2992229479
30/6/13,"F - CONSTRUCCIÓN",30522002608.8
30/6/13,"L - ADMINISTRACIÓN PÚBLICA Y DEFENSA: PLANES DE SEGURIDAD SOCIAL DE AFILIACIÓN OBLIGATORIA",64014209097.23
30/6/13,"C - EXPLOTACIÓN DE MINAS Y CANTERAS",2179226255.97
31/8/13,"I - TRANSPORTE Y ALMACENAMIENTO",10925829694.28
31/8/13,"K - ACTIVIDADES INMOBILIARIAS, ALQUILER Y ACTIVIDADES EMPRESARIALES",24318450229.74
31/8/13,"N - SERVICIOS SOCIALES Y RELACIONADOS CON LA SALUD HUMANA",3736390552.28
31/8/13,"Q - ACTIVIDADES DE ORGANIZACIONES Y ÓRGANOS EXTRATERRITORIALES",5994599293.64
30/9/13,"L - ADMINISTRACIÓN PÚBLICA Y DEFENSA: PLANES DE SEGURIDAD SOCIAL DE AFILIACIÓN OBLIGATORIA",55574451764.19
30/9/13,"Y - CONSUMO DE BIENES Y SERVICIOS",136450877263.32
30/11/13,"D - INDUSTRIA MANUFACTURERA",42507973276.29
31/12/13,"Y - CONSUMO DE BIENES Y SERVICIOS",140150512506.98
31/12/13,"O - Otras actividades de servicios comunitarios, sociales y personales",19376345303.94
31/12/13,"A - AGRICULTURA, GANADERÍA, CAZA Y SILVICULTURA",17914744010.71
31/12/13,"J - ACTIVIDADES FINANCIERAS Y DE SEGURO",14514712020.14
31/1/14,"Z - COMPRA Y REMODELACIÓN DE VIVIENDAS",108468055155.71
31/1/14,"A - AGRICULTURA, GANADERÍA, CAZA Y SILVICULTURA",18621566762.75
31/1/14,"D - INDUSTRIA MANUFACTURERA",42828597226.23
28/2/14,"A - AGRICULTURA, GANADERÍA, CAZA Y SILVICULTURA",18602163153.55
28/2/14,"K - ACTIVIDADES INMOBILIARIAS, ALQUILER Y ACTIVIDADES EMPRESARIALES",33467300493.39
31/3/14,"G - COMERCIO AL POR MAYOR Y AL POR MENOR. REPARACIÓN DE LOS VEHÍCULOS DE MOTOR Y DE LAS MOTOCICLETAS",89773676228.25
31/3/14,"J - ACTIVIDADES FINANCIERAS Y DE SEGURO",23197400950.47
31/3/14,"F - CONSTRUCCIÓN",31489217541.01
31/3/14,"Q - ACTIVIDADES DE ORGANIZACIONES Y ÓRGANOS EXTRATERRITORIALES",8046377649.99
31/3/14,"I - TRANSPORTE Y ALMACENAMIENTO",10728601521.8
30/4/14,"A - AGRICULTURA, GANADERÍA, CAZA Y SILVICULTURA",18185466200.15
30/4/14,"L - ADMINISTRACIÓN PÚBLICA Y DEFENSA: PLANES DE SEGURIDAD SOCIAL DE AFILIACIÓN OBLIGATORIA",89300374173.77
31/5/14,"P - ACTIVIDADES DE LOS HOGARES EN CALIDAD DE EMPLEADORES, ACTIVIDADES INDIFERENCIADAS DE PRODUCCIÓN DE BIENES Y SERVICIOS DE LOS HOGARES PARA USO PROPIO",3871527246.49
30/6/14,"O - Otras actividades de servicios comunitarios, sociales y personales",18982438273.31
30/6/14,"Z - COMPRA Y REMODELACIÓN DE VIVIENDAS",114361731294.77
30/6/14,"K - ACTIVIDADES INMOBILIARIAS, ALQUILER Y ACTIVIDADES EMPRESARIALES",28737771954.32
30/6/14,"L - ADMINISTRACIÓN PÚBLICA Y DEFENSA: PLANES DE SEGURIDAD SOCIAL DE AFILIACIÓN OBLIGATORIA",67545065894.79
31/7/14,"G - COMERCIO AL POR MAYOR Y AL POR MENOR. REPARACIÓN DE LOS VEHÍCULOS DE MOTOR Y DE LAS MOTOCICLETAS",105527917127.5
31/7/14,"C - EXPLOTACIÓN DE MINAS Y CANTERAS",1459169742.06
31/8/14,"P - ACTIVIDADES DE LOS HOGARES EN CALIDAD DE EMPLEADORES, ACTIVIDADES INDIFERENCIADAS DE PRODUCCIÓN DE BIENES Y SERVICIOS DE LOS HOGARES PARA USO PROPIO",3995131611.11
31/8/14,"H - ALOJAMIENTO Y SERVICIOS DE COMIDA",28611266959.49
31/8/14,"B - PESCA",93593348.96
30/9/14,"Z - COMPRA Y REMODELACIÓN DE VIVIENDAS",118765509585.59
30/9/14,"I - TRANSPORTE Y ALMACENAMIENTO",11000568109.02
30/9/14,"A - AGRICULTURA, GANADERÍA, CAZA Y SILVICULTURA",17291648338.1
31/10/14,"D - INDUSTRIA MANUFACTURERA",50063420008.83
30/11/14,"N - SERVICIOS SOCIALES Y RELACIONADOS CON LA SALUD HUMANA",6442357008.64
30/11/14,"M - ENSEÑANZA",4359962012.82
30/11/14,"Q - ACTIVIDADES DE ORGANIZACIONES Y ÓRGANOS EXTRATERRITORIALES",3929943620.78
31/12/14,"O - Otras actividades de servicios comunitarios, sociales y personales",18650176511.76
31/12/14,"N - SERVICIOS SOCIALES Y RELACIONADOS CON LA SALUD HUMANA",6502867375.07
31/12/14,"C - EXPLOTACIÓN DE MINAS Y CANTERAS",1464796570.03
31/1/15,"G - COMERCIO AL POR MAYOR Y AL POR MENOR. REPARACIÓN DE LOS VEHÍCULOS DE MOTOR Y DE LAS MOTOCICLETAS",103447931087.63
31/1/15,"C - EXPLOTACIÓN DE MINAS Y CANTERAS",1468151503.23
28/2/15,"L - ADMINISTRACIÓN PÚBLICA Y DEFENSA: PLANES DE SEGURIDAD SOCIAL DE AFILIACIÓN OBLIGATORIA",51755449862.42
28/2/15,"E - SUMINISTRO DE ELECTRICIDAD, GAS, VAPOR Y AIRE ACONDICIONADO",24264624359.01
28/2/15,"K - ACTIVIDADES INMOBILIARIAS, ALQUILER Y ACTIVIDADES EMPRESARIALES",51286281378.59
28/2/15,"Z - COMPRA Y REMODELACIÓN DE VIVIENDAS",123098313368.49
31/3/15,"N - SERVICIOS SOCIALES Y RELACIONADOS CON LA SALUD HUMANA",6848019827.2
30/4/15,"A - AGRICULTURA, GANADERÍA, CAZA Y SILVICULTURA",15821560367.66
30/4/15,"Q - ACTIVIDADES DE ORGANIZACIONES Y ÓRGANOS EXTRATERRITORIALES",3311121134.59
30/4/15,"Z - COMPRA Y REMODELACIÓN DE VIVIENDAS",124824543670.8
31/5/15,"O - Otras actividades de servicios comunitarios, sociales y personales",15785841832.94
31/5/15,"Q - ACTIVIDADES DE ORGANIZACIONES Y ÓRGANOS EXTRATERRITORIALES",3366581363.2
31/5/15,"B - PESCA",69686915.56
30/6/15,"G - COMERCIO AL POR MAYOR Y AL POR MENOR. REPARACIÓN DE LOS VEHÍCULOS DE MOTOR Y DE LAS MOTOCICLETAS",108124373470.98
30/6/15,"O - Otras actividades de servicios comunitarios, sociales y personales",16157129853.31
31/7/15,"A - AGRICULTURA, GANADERÍA, CAZA Y SILVICULTURA",18704327720.94
31/8/15,"Y - CONSUMO DE BIENES Y SERVICIOS",189007381131.18
31/8/15,"O - Otras actividades de servicios comunitarios, sociales y personales",16016071022.99
31/8/15,"M - ENSEÑANZA",4559230584.18
31/8/15,"E - SUMINISTRO DE ELECTRICIDAD, GAS, VAPOR Y AIRE ACONDICIONADO",24272002304.76
31/10/15,"I - TRANSPORTE Y ALMACENAMIENTO",16317534128.91
30/11/15,"Z - COMPRA Y REMODELACIÓN DE VIVIENDAS",138111427156.05
30/11/15,"N - SERVICIOS SOCIALES Y RELACIONADOS CON LA SALUD HUMANA",7892948180.15
30/11/15,"P - ACTIVIDADES DE LOS HOGARES EN CALIDAD DE EMPLEADORES, ACTIVIDADES INDIFERENCIADAS DE PRODUCCIÓN DE BIENES Y SERVICIOS DE LOS HOGARES PARA USO PROPIO",7665847544.95
31/1/16,"O - Otras actividades de servicios comunitarios, sociales y personales",16446069598
31/1/16,"F - CONSTRUCCIÓN",57808205656.33
31/1/16,"H - ALOJAMIENTO Y SERVICIOS DE COMIDA",35630335449.54
31/1/16,"B - PESCA",95693882.46
29/2/16,"I - TRANSPORTE Y ALMACENAMIENTO",16049768360.97
29/2/16,"N - SERVICIOS SOCIALES Y RELACIONADOS CON LA SALUD HUMANA",8197948636.38
31/3/16,"P - ACTIVIDADES DE LOS HOGARES EN CALIDAD DE EMPLEADORES, ACTIVIDADES INDIFERENCIADAS DE PRODUCCIÓN DE BIENES Y SERVICIOS DE LOS HOGARES PARA USO PROPIO",8568672112.4
31/3/16,"E - SUMINISTRO DE ELECTRICIDAD, GAS, VAPOR Y AIRE ACONDICIONADO",28696532879.62
31/3/16,"M - ENSEÑANZA",4445074104.26
31/3/16,"C - EXPLOTACIÓN DE MINAS Y CANTERAS",1989228185.91
30/4/16,"Y - CONSUMO DE BIENES Y SERVICIOS",206617717855.57
30/4/16,"D - INDUSTRIA MANUFACTURERA",56008464647.72
30/4/16,"K - ACTIVIDADES INMOBILIARIAS, ALQUILER Y ACTIVIDADES EMPRESARIALES",46088654896.81
30/4/16,"J - ACTIVIDADES FINANCIERAS Y DE SEGURO",39427960292.7
30/4/16,"E - SUMINISTRO DE ELECTRICIDAD, GAS, VAPOR Y AIRE ACONDICIONADO",27368340152.45
30/4/16,"L - ADMINISTRACIÓN PÚBLICA Y DEFENSA: PLANES DE SEGURIDAD SOCIAL DE AFILIACIÓN OBLIGATORIA",38407256020.7
30/4/16,"B - PESCA",71522212.23
31/5/16,"I - TRANSPORTE Y ALMACENAMIENTO",14945435531.21
31/5/16,"P - ACTIVIDADES DE LOS HOGARES EN CALIDAD DE EMPLEADORES, ACTIVIDADES INDIFERENCIADAS DE PRODUCCIÓN DE BIENES Y SERVICIOS DE LOS HOGARES PARA USO PROPIO",10390192631.41
31/5/16,"Q - ACTIVIDADES DE ORGANIZACIONES Y ÓRGANOS EXTRATERRITORIALES",2817867568.67
30/6/16,"A - AGRICULTURA, GANADERÍA, CAZA Y SILVICULTURA",17999277673.28
30/6/16,"E - SUMINISTRO DE ELECTRICIDAD, GAS, VAPOR Y AIRE ACONDICIONADO",21004635678.83
30/6/16,"B - PESCA",73278515.72
31/7/16,"K - ACTIVIDADES INMOBILIARIAS, ALQUILER Y ACTIVIDADES EMPRESARIALES",45653289281.53
31/7/16,"N - SERVICIOS SOCIALES Y RELACIONADOS CON LA SALUD HUMANA",8669828654.78
31/7/16,"C - EXPLOTACIÓN DE MINAS Y CANTERAS",2062142355.73
31/7/16,"Z - COMPRA Y REMODELACIÓN DE VIVIENDAS",146956737980.67
31/8/16,"I - TRANSPORTE Y ALMACENAMIENTO",15110244836.13
30/9/16,"P - ACTIVIDADES DE LOS HOGARES EN CALIDAD DE EMPLEADORES, ACTIVIDADES INDIFERENCIADAS DE PRODUCCIÓN DE BIENES Y SERVICIOS DE LOS HOGARES PARA USO PROPIO",12619080495.41
30/9/16,"Q - ACTIVIDADES DE ORGANIZACIONES Y ÓRGANOS EXTRATERRITORIALES",2434395299.06
31/10/16,"I - TRANSPORTE Y ALMACENAMIENTO",14884446628.37
31/10/16,"Y - CONSUMO DE BIENES Y SERVICIOS",228194248677.25
31/10/16,"P - ACTIVIDADES DE LOS HOGARES EN CALIDAD DE EMPLEADORES, ACTIVIDADES INDIFERENCIADAS DE PRODUCCIÓN DE BIENES Y SERVICIOS DE LOS HOGARES PARA USO PROPIO",13000923365.66
30/11/16,"A - AGRICULTURA, GANADERÍA, CAZA Y SILVICULTURA",18445639548.39
31/1/17,"Y - CONSUMO DE BIENES Y SERVICIOS",232831920755.6
31/1/17,"I - TRANSPORTE Y ALMACENAMIENTO",16677621557.98
31/1/17,"E - SUMINISTRO DE ELECTRICIDAD, GAS, VAPOR Y AIRE ACONDICIONADO",28872925511.79
28/2/17,"Y - CONSUMO DE BIENES Y SERVICIOS",234389354687.71
28/2/17,"O - Otras actividades de servicios comunitarios, sociales y personales",16361721531.43
28/2/17,"A - AGRICULTURA, GANADERÍA, CAZA Y SILVICULTURA",18100132042.2
28/2/17,"L - ADMINISTRACIÓN PÚBLICA Y DEFENSA: PLANES DE SEGURIDAD SOCIAL DE AFILIACIÓN OBLIGATORIA",30622882094.23
31/3/17,"A - AGRICULTURA, GANADERÍA, CAZA Y SILVICULTURA",18343783842.82
31/3/17,"O - Otras actividades de servicios comunitarios, sociales y personales",16524959076.2
30/4/17,"E - SUMINISTRO DE ELECTRICIDAD, GAS, VAPOR Y AIRE ACONDICIONADO",25034571377.06
31/5/17,"D - INDUSTRIA MANUFACTURERA",58845867653.48
30/6/17,"Z - COMPRA Y REMODELACIÓN DE VIVIENDAS",160978029963.01
30/6/17,"E - SUMINISTRO DE ELECTRICIDAD, GAS, VAPOR Y AIRE ACONDICIONADO",20509473605.27
31/7/17,"Y - CONSUMO DE BIENES Y SERVICIOS",247547169744.75
31/7/17,"P - ACTIVIDADES DE LOS HOGARES EN CALIDAD DE EMPLEADORES, ACTIVIDADES INDIFERENCIADAS DE PRODUCCIÓN DE BIENES Y SERVICIOS DE LOS HOGARES PARA USO PROPIO",10398155300.29
31/7/17,"J - ACTIVIDADES FINANCIERAS Y DE SEGURO",28873542227.15
31/7/17,"B - PESCA",111713478.68
31/8/17,"O - Otras actividades de servicios comunitarios, sociales y personales",15796480726.49
31/8/17,"N - SERVICIOS SOCIALES Y RELACIONADOS CON LA SALUD HUMANA",8955998478.03
31/8/17,"C - EXPLOTACIÓN DE MINAS Y CANTERAS",2592908372.72
30/9/17,"J - ACTIVIDADES FINANCIERAS Y DE SEGURO",29631493470.99
30/9/17,"A - AGRICULTURA, GANADERÍA, CAZA Y SILVICULTURA",20219013660
31/10/17,"Y - CONSUMO DE BIENES Y SERVICIOS",254532208316.37
31/10/17,"O - Otras actividades de servicios comunitarios, sociales y personales",18825296511.59
31/10/17,"B - PESCA",104460267.76
30/11/17,"O - Otras actividades de servicios comunitarios, sociales y personales",18912347075.92
31/12/17,"G - COMERCIO AL POR MAYOR Y AL POR MENOR. REPARACIÓN DE LOS VEHÍCULOS DE MOTOR Y DE LAS MOTOCICLETAS",142317972731.77
31/12/17,"Z - COMPRA Y REMODELACIÓN DE VIVIENDAS",170237796069.75
31/12/17,"N - SERVICIOS SOCIALES Y RELACIONADOS CON LA SALUD HUMANA",8836463959.9
31/12/17,"C - EXPLOTACIÓN DE MINAS Y CANTERAS",2403768228.68
31/1/18,"P - ACTIVIDADES DE LOS HOGARES EN CALIDAD DE EMPLEADORES, ACTIVIDADES INDIFERENCIADAS DE PRODUCCIÓN DE BIENES Y SERVICIOS DE LOS HOGARES PARA USO PROPIO",9377228256.26
31/1/18,"J - ACTIVIDADES FINANCIERAS Y DE SEGURO",35650712393.46
31/1/18,"I - TRANSPORTE Y ALMACENAMIENTO",18643992670.94
31/1/18,"B - PESCA",98697246
28/2/18,"J - ACTIVIDADES FINANCIERAS Y DE SEGURO",32658801700.97
28/2/18,"M - ENSEÑANZA",5728647909.81
